MovieId,CustomerId,ViewedOn
115,359,3/19/2019 10:00
3173,264,10/13/2018 12:00
2623,287,5/19/2018 23:00
3671,58,8/23/2019 23:00
3759,481,11/5/2018 14:00
1450,467,7/21/2019 21:00
1761,72,11/12/2018 19:00
2538,97,2/18/2018 12:00
1105,394,8/16/2018 22:00
3962,16,6/1/2018 12:00
4038,487,8/1/2019 8:00
3606,63,10/14/2018 21:00
1939,179,3/29/2019 12:00
657,200,11/5/2019 20:00
2519,397,1/11/2019 21:00
211,385,10/6/2018 18:00
2971,242,6/8/2018 23:00
2550,325,8/16/2019 16:00
3622,109,7/20/2019 0:00
680,46,9/10/2018 12:00
3747,175,9/20/2018 11:00
2510,44,1/3/2018 17:00
780,58,9/23/2018 22:00
2665,459,9/3/2018 19:00
981,253,6/12/2019 17:00
2339,241,11/25/2018 15:00
4304,59,10/1/2019 13:00
2860,85,11/23/2019 20:00
2259,278,9/4/2018 21:00
2429,15,6/17/2019 18:00
1413,478,2/24/2019 0:00
538,309,3/7/2018 0:00
2399,391,9/27/2018 10:00
299,478,5/9/2019 16:00
3100,197,8/21/2018 21:00
913,343,4/14/2018 17:00
2212,103,11/7/2018 12:00
327,334,12/6/2018 13:00
270,348,11/5/2019 20:00
360,487,1/2/2019 16:00
2873,475,4/21/2018 23:00
342,375,2/24/2019 8:00
319,276,12/1/2018 8:00
3912,437,4/8/2018 17:00
2608,421,3/7/2019 12:00
4250,450,7/29/2019 17:00
3086,312,2/23/2018 16:00
3341,262,4/1/2019 21:00
4064,399,9/12/2018 22:00
3066,399,2/3/2019 17:00
1150,199,9/15/2018 14:00
3944,287,2/26/2018 21:00
1946,438,11/25/2018 9:00
2407,342,2/7/2019 8:00
3820,8,7/22/2019 18:00
3206,497,12/29/2018 11:00
3650,126,1/11/2018 22:00
726,413,8/8/2019 20:00
2374,387,2/26/2018 17:00
3250,231,2/18/2018 20:00
3936,386,5/5/2018 16:00
3051,252,6/23/2018 10:00
2883,460,7/9/2019 12:00
1910,337,12/13/2018 9:00
3797,431,11/9/2018 19:00
2477,110,6/10/2019 12:00
75,245,7/23/2019 9:00
3882,223,8/2/2018 17:00
2812,153,10/5/2018 12:00
1509,464,1/13/2018 20:00
3613,165,7/26/2018 18:00
1602,20,4/13/2019 8:00
4421,147,11/28/2019 19:00
977,309,5/23/2019 21:00
90,278,2/14/2019 17:00
3419,192,2/12/2019 10:00
3946,20,1/1/2018 20:00
3920,484,6/8/2018 15:00
737,105,9/30/2018 12:00
4446,449,11/21/2019 19:00
2616,389,3/2/2018 0:00
1513,333,11/18/2018 22:00
3302,473,11/5/2019 10:00
4139,284,1/30/2018 21:00
924,127,4/19/2018 12:00
2496,69,7/14/2019 14:00
902,149,7/29/2019 8:00
3646,365,2/27/2018 8:00
2422,179,2/11/2019 22:00
3669,332,5/25/2019 20:00
2980,212,3/14/2019 9:00
3682,121,1/3/2019 20:00
1314,63,5/11/2018 17:00
4331,464,6/19/2018 20:00
903,431,2/14/2018 14:00
1694,297,7/26/2019 21:00
1198,254,12/31/2018 14:00
3133,136,9/12/2019 15:00
3169,324,5/21/2018 21:00
2937,321,12/28/2018 19:00
3274,18,7/5/2019 10:00
555,223,4/23/2019 19:00
3515,129,9/15/2018 20:00
500,59,3/2/2019 11:00
2892,80,5/10/2019 20:00
2264,65,10/29/2019 9:00
2990,100,1/30/2018 20:00
4255,101,3/8/2018 19:00
2386,302,11/23/2018 0:00
300,399,1/12/2019 22:00
3051,100,9/29/2019 9:00
773,239,6/5/2019 20:00
4411,364,7/22/2018 21:00
1244,153,9/29/2019 15:00
1192,25,7/25/2019 13:00
256,322,11/16/2018 16:00
714,203,2/12/2018 12:00
463,483,1/14/2018 16:00
3906,104,1/1/2018 23:00
1538,81,9/5/2019 17:00
3661,254,2/6/2019 19:00
2952,221,2/14/2019 22:00
4073,70,5/12/2019 8:00
3169,10,7/27/2018 8:00
335,6,5/30/2018 10:00
2566,303,4/11/2019 10:00
3613,172,5/26/2019 18:00
2501,423,7/15/2019 23:00
2854,150,8/28/2019 0:00
3774,281,4/15/2018 19:00
1299,341,3/30/2018 9:00
3808,173,9/4/2019 9:00
701,29,2/19/2018 19:00
1811,192,2/18/2018 23:00
1182,82,2/20/2018 8:00
487,53,8/10/2018 14:00
616,189,12/25/2018 20:00
1852,472,3/20/2019 14:00
3864,428,11/8/2019 23:00
1,357,7/29/2019 22:00
3772,457,6/22/2019 16:00
3109,84,8/15/2018 12:00
1998,385,3/3/2018 15:00
4175,270,4/5/2018 8:00
721,84,5/5/2018 10:00
1693,84,4/12/2019 19:00
2014,306,9/10/2019 18:00
1343,449,10/14/2018 14:00
1817,32,11/30/2019 18:00
924,48,1/30/2018 11:00
1839,169,5/4/2018 9:00
3363,70,3/25/2018 20:00
1962,296,3/15/2019 23:00
1963,10,6/11/2018 14:00
3454,19,11/1/2018 21:00
3629,486,1/20/2018 18:00
104,102,10/27/2019 22:00
813,62,7/12/2019 17:00
1672,299,9/9/2018 15:00
608,52,5/28/2018 11:00
3033,201,8/30/2018 10:00
4282,48,4/10/2019 18:00
3524,286,4/28/2018 17:00
2765,397,1/20/2019 9:00
1476,26,10/17/2019 17:00
933,84,11/26/2018 21:00
312,241,9/27/2019 17:00
1761,202,11/7/2019 19:00
3597,139,5/23/2018 18:00
2484,221,11/6/2018 8:00
3337,183,8/23/2019 22:00
2062,140,8/27/2018 9:00
751,424,3/13/2018 8:00
1308,482,7/17/2019 16:00
2405,222,5/4/2019 14:00
4099,405,3/17/2019 15:00
1462,213,9/28/2018 0:00
1571,71,12/31/2018 19:00
529,442,3/3/2019 21:00
2103,463,7/24/2018 22:00
3258,33,10/27/2018 16:00
1139,118,6/7/2018 23:00
2704,399,5/29/2019 22:00
1567,151,6/3/2019 10:00
2981,431,2/14/2019 12:00
3170,207,5/16/2019 12:00
2038,431,3/11/2019 8:00
3317,171,7/30/2018 18:00
3214,486,11/27/2018 12:00
329,186,3/12/2018 13:00
1196,303,7/18/2018 11:00
3953,372,1/7/2019 21:00
1782,478,12/11/2018 23:00
879,199,9/14/2019 8:00
2977,155,7/25/2018 17:00
4382,458,10/10/2019 17:00
513,39,3/11/2019 18:00
2129,353,2/10/2018 23:00
1260,393,8/29/2018 15:00
1467,143,12/31/2018 21:00
83,198,8/30/2018 21:00
546,369,11/2/2018 9:00
2161,167,7/11/2019 20:00
4197,73,5/26/2018 18:00
852,43,1/10/2018 13:00
320,277,8/31/2019 18:00
1392,364,2/14/2019 18:00
231,177,11/2/2018 0:00
2237,430,5/26/2019 20:00
2938,81,5/24/2018 20:00
3980,493,8/10/2019 15:00
4113,210,7/3/2019 18:00
1799,332,8/14/2018 10:00
3521,295,5/19/2018 19:00
633,445,3/10/2019 22:00
4303,243,2/20/2018 10:00
1993,114,11/2/2018 16:00
3995,90,5/25/2018 21:00
438,212,3/28/2018 14:00
2392,485,6/17/2018 13:00
3231,100,5/24/2018 16:00
4186,128,2/2/2018 18:00
2542,474,3/17/2018 23:00
2750,490,1/22/2019 19:00
3680,139,10/1/2018 8:00
1683,103,6/19/2019 13:00
1509,198,4/10/2019 23:00
198,464,1/12/2019 23:00
84,34,3/21/2018 16:00
604,373,2/20/2018 15:00
1481,495,2/12/2019 19:00
3421,103,7/28/2018 20:00
2559,279,4/13/2018 10:00
3658,314,4/18/2018 21:00
781,56,5/20/2019 18:00
1544,187,7/7/2018 12:00
2466,165,9/17/2018 21:00
1636,384,10/22/2019 20:00
380,460,8/29/2018 15:00
456,325,2/20/2018 11:00
1147,181,2/5/2018 13:00
1589,66,1/17/2019 13:00
971,451,12/16/2018 10:00
620,49,7/6/2018 13:00
692,184,8/23/2018 0:00
4001,463,5/5/2018 0:00
3886,355,2/26/2018 17:00
2450,247,10/26/2019 8:00
468,424,7/14/2019 12:00
3753,55,4/15/2019 9:00
2317,365,10/16/2018 8:00
2833,387,5/9/2018 12:00
1458,223,10/12/2019 11:00
19,156,9/20/2019 19:00
2138,384,8/26/2019 14:00
3957,127,9/3/2019 23:00
71,454,5/25/2018 21:00
4392,461,1/6/2018 12:00
3379,395,7/23/2018 0:00
3658,24,8/25/2019 16:00
1427,115,8/23/2019 22:00
296,240,8/21/2019 20:00
2352,226,1/29/2018 17:00
3470,409,9/5/2018 16:00
565,253,12/20/2018 10:00
2172,309,7/2/2019 18:00
70,196,8/14/2018 22:00
3486,289,5/6/2019 12:00
178,493,7/25/2018 20:00
2000,281,7/16/2019 9:00
883,35,9/2/2019 16:00
2775,453,5/27/2018 12:00
25,368,2/3/2018 0:00
3501,399,7/24/2019 0:00
4446,334,5/30/2018 9:00
1913,440,2/1/2018 18:00
4285,83,9/30/2018 22:00
96,354,8/31/2019 15:00
1541,131,7/9/2019 17:00
3230,29,5/26/2018 15:00
152,314,10/13/2019 12:00
2427,401,11/3/2019 11:00
2258,147,8/21/2019 21:00
2942,396,6/15/2018 16:00
3803,309,10/20/2019 9:00
2867,339,10/3/2019 8:00
104,239,4/4/2018 20:00
3038,239,12/5/2018 18:00
2193,21,6/8/2018 23:00
3341,224,12/14/2018 22:00
1236,107,2/28/2019 20:00
2823,131,5/23/2018 14:00
3144,381,10/9/2019 23:00
3317,116,6/21/2018 22:00
3817,351,3/6/2018 0:00
4127,127,9/23/2018 14:00
3153,200,3/27/2019 14:00
3887,478,5/16/2018 12:00
1347,189,7/21/2019 14:00
3107,9,2/11/2018 16:00
1644,428,10/5/2018 20:00
3222,472,1/28/2018 10:00
6,194,11/2/2018 10:00
2176,296,11/25/2018 8:00
2904,356,7/21/2019 18:00
1113,168,12/17/2018 11:00
3485,231,7/4/2018 11:00
3634,452,2/13/2018 11:00
2511,331,8/10/2019 10:00
599,276,7/9/2018 10:00
725,245,5/25/2018 15:00
2882,63,5/15/2018 10:00
3485,303,7/27/2018 19:00
1303,301,9/7/2019 17:00
2445,258,11/22/2018 12:00
3556,410,7/26/2018 22:00
387,189,6/2/2018 18:00
2359,314,1/29/2018 8:00
4167,300,3/26/2019 19:00
363,306,11/4/2018 10:00
1837,204,3/26/2018 17:00
959,347,7/31/2019 13:00
451,174,5/22/2019 19:00
1159,45,6/29/2018 23:00
1285,462,5/18/2019 23:00
932,133,6/7/2019 17:00
1026,296,3/10/2019 20:00
685,398,1/13/2019 11:00
1090,337,10/19/2019 12:00
1572,359,7/12/2018 18:00
1493,498,6/30/2019 17:00
2960,191,3/18/2018 15:00
3678,129,11/26/2019 20:00
3132,404,11/27/2018 12:00
677,232,7/23/2018 11:00
1482,57,5/18/2018 21:00
3497,304,3/12/2019 12:00
1887,7,1/6/2018 17:00
2983,355,4/4/2019 9:00
1026,299,2/4/2019 12:00
3289,364,10/11/2018 20:00
3395,461,6/24/2018 12:00
547,207,9/30/2018 16:00
2668,233,8/23/2019 9:00
1490,239,7/5/2019 15:00
3159,267,6/30/2018 16:00
3852,29,11/5/2018 8:00
2901,257,9/20/2019 22:00
3021,90,3/22/2018 14:00
2646,449,5/14/2018 15:00
2756,345,3/11/2019 10:00
48,130,3/22/2019 10:00
868,62,5/17/2019 22:00
2191,155,10/12/2018 12:00
4151,358,7/3/2018 17:00
853,38,2/15/2019 20:00
4361,276,1/26/2019 11:00
3651,202,9/9/2019 10:00
2693,467,9/23/2019 0:00
4211,348,3/16/2018 23:00
1665,249,9/22/2018 8:00
308,299,4/22/2019 9:00
88,71,6/14/2018 20:00
2351,128,6/30/2018 12:00
3666,241,6/27/2018 19:00
2982,156,12/13/2018 10:00
3972,362,11/6/2019 12:00
2543,161,8/21/2018 15:00
617,146,3/30/2019 0:00
721,129,5/10/2018 20:00
1920,377,12/14/2018 8:00
425,184,11/14/2018 8:00
3785,161,1/19/2018 14:00
422,475,10/6/2019 10:00
4416,64,8/12/2019 16:00
3000,318,3/21/2019 23:00
2867,412,1/1/2018 20:00
4402,205,4/11/2019 15:00
3372,218,5/23/2018 13:00
2387,309,7/22/2018 8:00
4412,19,6/30/2018 21:00
365,349,3/12/2018 9:00
2565,218,10/17/2019 19:00
924,97,8/16/2018 14:00
3601,51,7/3/2018 10:00
1592,197,4/27/2018 12:00
360,236,5/19/2018 18:00
4430,107,7/12/2019 10:00
2699,441,2/8/2019 18:00
488,456,6/13/2019 15:00
3111,326,5/15/2018 14:00
3384,299,10/11/2018 13:00
4317,226,3/8/2019 9:00
2648,466,11/11/2018 14:00
3309,90,10/10/2019 9:00
1137,404,6/6/2019 19:00
255,352,5/12/2019 18:00
651,101,5/11/2019 12:00
79,70,6/10/2018 17:00
1071,466,11/23/2019 8:00
2885,113,12/29/2018 9:00
3319,256,7/10/2018 16:00
727,442,2/8/2019 12:00
696,157,11/30/2018 18:00
123,490,9/30/2019 19:00
2520,217,4/28/2019 23:00
1706,454,2/1/2018 8:00
3907,342,8/10/2018 0:00
1438,163,1/20/2018 13:00
3313,189,11/12/2019 23:00
3953,222,1/15/2019 21:00
975,22,7/3/2019 20:00
1498,454,9/5/2019 14:00
1028,471,5/28/2019 9:00
2163,118,7/4/2018 8:00
2029,232,7/1/2019 15:00
3379,32,6/4/2019 19:00
4348,99,10/2/2019 17:00
210,289,8/1/2018 0:00
54,427,1/12/2019 16:00
4331,62,7/20/2018 13:00
272,155,7/26/2019 10:00
2394,274,12/4/2018 12:00
159,137,8/4/2018 23:00
776,25,5/15/2019 18:00
3897,410,6/5/2018 17:00
4014,386,2/17/2019 20:00
1496,412,4/12/2018 18:00
3525,72,10/28/2018 13:00
334,373,6/8/2018 18:00
1956,165,10/1/2019 21:00
1438,336,9/4/2019 17:00
1379,218,7/11/2019 22:00
2592,63,5/19/2019 0:00
3194,168,11/16/2018 19:00
2491,499,4/16/2019 13:00
197,376,6/3/2018 13:00
2611,471,1/6/2018 10:00
2863,312,10/6/2018 16:00
3125,121,5/13/2018 16:00
640,198,6/25/2018 12:00
2603,391,8/13/2018 13:00
3053,34,9/20/2018 0:00
3711,306,2/26/2018 13:00
4360,211,10/3/2018 14:00
1494,414,10/9/2019 15:00
3166,144,10/12/2019 19:00
355,46,7/26/2019 0:00
1655,66,2/20/2019 20:00
1513,208,10/6/2018 15:00
96,275,10/2/2019 23:00
941,363,4/18/2018 0:00
909,246,4/4/2019 22:00
3883,237,9/7/2019 0:00
393,70,12/19/2018 23:00
992,127,12/12/2018 8:00
1080,28,4/19/2018 19:00
3762,284,12/23/2018 16:00
2384,321,1/22/2018 14:00
265,412,5/27/2019 18:00
1433,104,6/27/2019 9:00
150,314,7/6/2019 20:00
2582,4,4/25/2018 12:00
2529,427,7/7/2018 19:00
2844,373,9/5/2018 20:00
4039,196,10/7/2018 23:00
1134,458,3/28/2018 16:00
2849,3,2/13/2019 23:00
2643,256,8/7/2018 13:00
4329,326,7/24/2019 10:00
3529,42,4/13/2018 9:00
3704,139,3/2/2019 14:00
2119,51,5/22/2019 9:00
3683,242,7/16/2018 17:00
944,94,5/17/2018 0:00
2582,271,2/27/2018 8:00
3723,492,2/22/2019 20:00
326,295,12/31/2018 17:00
1784,209,9/11/2019 10:00
3220,35,9/14/2019 22:00
3848,266,11/14/2019 12:00
141,101,6/29/2019 22:00
1984,450,5/17/2018 11:00
1524,268,8/19/2019 23:00
350,172,8/6/2018 18:00
2696,345,5/13/2018 0:00
1977,379,8/9/2018 8:00
4199,61,8/15/2019 8:00
2923,404,10/8/2019 21:00
1590,374,5/8/2018 14:00
3727,405,3/30/2019 23:00
4112,471,1/25/2019 12:00
2776,446,12/29/2018 19:00
427,203,4/3/2019 8:00
3384,144,8/16/2019 23:00
813,271,1/29/2018 17:00
3373,382,3/2/2019 17:00
3086,27,9/11/2019 14:00
2696,383,7/15/2018 16:00
917,316,7/26/2018 14:00
3053,290,3/4/2018 22:00
514,137,12/27/2018 22:00
3196,432,1/29/2019 12:00
3147,376,10/1/2019 15:00
193,156,11/15/2019 8:00
867,393,6/17/2019 10:00
1859,255,4/2/2018 20:00
2836,76,4/22/2019 8:00
3392,50,3/4/2018 0:00
2972,362,4/20/2018 18:00
3623,371,7/23/2019 19:00
1440,200,10/6/2019 22:00
3156,398,4/11/2018 16:00
2677,82,10/7/2018 0:00
1269,118,3/3/2019 11:00
2943,239,6/24/2019 10:00
1466,160,4/9/2019 10:00
2538,200,5/1/2019 18:00
1886,135,8/23/2019 18:00
2296,175,5/1/2018 13:00
4158,364,1/9/2018 0:00
3085,310,8/31/2018 13:00
4243,5,2/20/2018 9:00
2945,399,1/1/2018 21:00
2505,156,4/24/2018 12:00
3744,234,2/3/2018 21:00
41,329,11/20/2018 0:00
1515,65,7/10/2018 17:00
2685,283,10/20/2018 22:00
921,167,3/30/2019 0:00
2047,471,3/28/2019 13:00
1997,165,11/22/2018 13:00
3441,424,3/18/2018 22:00
1755,359,9/2/2018 16:00
308,372,2/4/2018 19:00
3632,410,10/23/2018 0:00
277,123,1/27/2018 0:00
2589,63,1/22/2018 19:00
3705,174,2/25/2018 22:00
1991,318,8/8/2018 21:00
672,332,8/20/2018 16:00
418,397,8/6/2019 19:00
4339,146,5/29/2018 18:00
2176,117,7/2/2018 15:00
292,483,4/5/2018 18:00
4276,472,8/29/2018 16:00
1347,490,12/30/2018 10:00
4064,366,11/10/2018 16:00
1164,125,8/17/2018 20:00
4352,61,6/19/2019 18:00
2341,262,10/31/2019 23:00
3140,474,8/18/2019 9:00
91,75,10/13/2019 21:00
2649,458,10/6/2018 17:00
3211,480,1/27/2018 13:00
1715,37,4/7/2019 23:00
2120,228,11/16/2018 16:00
405,291,9/10/2018 18:00
2467,179,4/2/2019 8:00
2089,97,1/5/2018 8:00
2364,365,8/17/2018 16:00
1392,255,5/31/2018 21:00
2473,496,3/31/2019 19:00
3023,71,6/19/2019 12:00
4029,46,4/6/2019 22:00
2193,354,7/4/2019 13:00
983,377,3/11/2019 10:00
2414,231,8/10/2018 12:00
4077,26,8/24/2019 0:00
3786,407,6/6/2019 19:00
439,54,5/23/2018 18:00
1296,476,10/1/2019 19:00
1306,337,1/5/2019 18:00
3870,258,1/18/2018 17:00
1155,338,3/7/2018 10:00
2510,75,1/20/2018 15:00
2939,18,8/13/2018 12:00
2869,437,4/19/2019 9:00
755,275,2/23/2018 0:00
1530,270,9/12/2018 9:00
33,259,5/27/2018 22:00
1716,352,9/6/2019 15:00
2556,310,5/30/2018 23:00
4407,444,11/14/2018 16:00
1575,365,2/7/2018 16:00
3959,223,11/18/2018 21:00
1863,87,8/22/2019 8:00
353,395,10/19/2019 10:00
713,469,7/4/2018 0:00
748,245,7/6/2019 9:00
3002,492,2/25/2019 23:00
1637,270,9/11/2019 10:00
740,374,11/14/2018 13:00
4390,489,10/24/2019 11:00
4414,440,2/18/2018 20:00
715,415,1/6/2019 21:00
4156,359,2/6/2019 9:00
2900,45,10/10/2018 13:00
2858,18,10/22/2019 15:00
1483,20,1/6/2018 13:00
1199,33,5/13/2018 21:00
3989,428,10/19/2019 17:00
3459,264,10/17/2019 12:00
906,171,6/29/2018 8:00
2061,166,12/28/2018 8:00
397,374,5/20/2019 8:00
2218,313,12/12/2018 8:00
257,305,1/13/2018 19:00
4357,73,1/12/2019 15:00
691,346,10/28/2018 22:00
2450,93,10/27/2019 20:00
4056,361,7/24/2018 10:00
3604,442,11/16/2018 0:00
2623,213,2/8/2019 15:00
1141,136,5/8/2019 23:00
2826,437,4/4/2019 21:00
3890,110,1/19/2019 11:00
837,247,7/23/2018 14:00
4436,448,4/14/2018 0:00
3787,462,1/27/2018 19:00
2938,459,5/3/2018 8:00
3497,429,5/6/2018 20:00
2177,97,12/21/2018 11:00
3476,443,4/3/2018 23:00
1011,268,5/12/2019 20:00
1029,125,9/25/2018 15:00
3742,115,4/10/2019 10:00
4360,43,6/16/2018 23:00
1594,500,11/19/2019 20:00
2117,72,11/25/2018 0:00
1644,177,8/4/2018 12:00
93,404,3/24/2018 21:00
1202,364,10/4/2018 11:00
3568,418,5/12/2019 16:00
1502,318,5/20/2018 16:00
4358,415,6/12/2019 8:00
1486,331,2/10/2018 23:00
752,473,1/3/2019 0:00
3642,493,5/2/2018 9:00
4051,9,4/22/2018 20:00
1511,137,5/31/2019 9:00
2918,219,8/10/2018 11:00
3922,253,1/11/2018 19:00
768,24,5/20/2019 18:00
632,411,9/19/2019 17:00
3456,88,1/24/2018 20:00
1405,103,11/18/2018 9:00
2706,133,5/25/2019 22:00
1149,190,2/17/2019 9:00
2982,415,7/20/2019 20:00
2160,381,10/16/2018 23:00
1659,437,3/29/2018 20:00
3416,310,1/18/2019 12:00
4259,263,10/14/2018 20:00
438,96,2/25/2018 9:00
2959,179,3/13/2019 15:00
4247,416,7/15/2018 14:00
3477,431,6/13/2019 9:00
909,284,2/6/2019 12:00
302,25,8/8/2019 20:00
129,473,12/22/2018 15:00
4371,205,6/27/2019 11:00
1557,153,7/1/2018 18:00
4155,271,9/11/2019 16:00
3014,305,9/6/2018 9:00
702,256,5/2/2019 12:00
2221,115,9/16/2018 22:00
3824,450,1/23/2019 23:00
158,461,11/7/2018 14:00
836,213,1/9/2018 9:00
3007,228,7/23/2019 19:00
1934,499,5/17/2018 12:00
1877,3,7/27/2019 17:00
2360,444,1/13/2018 20:00
1227,95,1/26/2019 12:00
548,258,6/3/2019 9:00
1528,28,10/9/2018 15:00
274,244,5/11/2018 16:00
2356,366,4/8/2019 17:00
3372,21,10/13/2018 15:00
1641,189,12/17/2018 10:00
1807,212,12/1/2018 12:00
2833,104,1/26/2018 18:00
1863,71,3/2/2018 13:00
1745,466,5/1/2018 16:00
1041,197,6/2/2019 19:00
278,491,4/5/2019 11:00
934,55,4/18/2018 23:00
1224,354,8/14/2019 11:00
4201,391,12/21/2018 0:00
2334,213,11/3/2019 11:00
3439,173,1/19/2018 8:00
2102,46,5/11/2018 18:00
677,340,1/27/2019 17:00
1622,440,2/13/2019 13:00
2029,408,4/28/2018 16:00
1320,463,6/16/2019 0:00
2492,121,2/26/2018 21:00
4314,385,3/23/2019 13:00
1066,404,11/4/2019 8:00
3886,17,5/23/2019 13:00
2896,180,10/22/2018 11:00
588,33,5/7/2019 23:00
2631,349,3/7/2019 10:00
4211,26,5/22/2018 22:00
615,220,8/17/2019 16:00
1864,3,1/8/2019 21:00
3409,323,10/22/2018 15:00
436,491,6/5/2018 20:00
932,215,12/8/2018 11:00
1812,169,8/16/2019 8:00
3590,173,9/9/2018 18:00
269,210,7/22/2018 20:00
991,260,11/1/2018 22:00
3566,263,2/8/2019 22:00
1771,278,5/11/2018 15:00
3022,28,2/11/2019 10:00
2965,269,10/5/2019 14:00
2904,281,8/13/2018 0:00
2039,425,4/15/2018 13:00
2712,282,4/18/2019 22:00
231,371,6/24/2018 10:00
2104,290,5/19/2018 20:00
2444,5,10/18/2018 14:00
479,376,10/9/2019 17:00
1302,406,7/26/2019 17:00
2872,152,5/29/2018 8:00
896,149,8/26/2018 0:00
349,105,8/19/2019 22:00
2143,409,2/4/2018 15:00
4199,210,2/2/2019 11:00
4111,304,6/8/2018 22:00
558,341,7/9/2019 17:00
502,175,3/6/2019 11:00
1683,235,1/18/2018 0:00
173,433,4/3/2019 20:00
1787,41,9/16/2019 15:00
1676,90,3/8/2019 19:00
2077,212,4/2/2019 22:00
4432,298,2/3/2019 23:00
2394,87,9/28/2018 8:00
3373,450,5/16/2019 19:00
2309,210,7/13/2018 15:00
1502,139,8/14/2018 19:00
2664,392,7/16/2019 15:00
2150,449,10/24/2018 12:00
2439,369,6/20/2019 0:00
2311,264,5/19/2018 14:00
1999,42,10/6/2019 19:00
2345,29,10/5/2018 13:00
3730,221,11/29/2019 16:00
4217,372,7/14/2019 22:00
944,337,1/10/2018 11:00
854,219,3/3/2018 20:00
1174,464,6/29/2019 9:00
3548,20,7/15/2018 15:00
2381,220,5/14/2019 22:00
4166,110,4/27/2018 9:00
1139,43,9/8/2019 16:00
1270,148,3/31/2018 11:00
1855,394,1/20/2019 9:00
4250,245,3/5/2018 12:00
40,80,5/28/2018 17:00
294,463,12/16/2018 15:00
2720,69,10/18/2018 0:00
237,336,2/8/2019 19:00
3538,469,4/28/2019 8:00
1238,410,11/20/2018 13:00
2706,305,10/19/2019 10:00
2489,72,5/8/2018 8:00
4169,487,9/24/2018 19:00
1444,318,2/4/2018 14:00
2337,397,7/21/2019 23:00
624,467,2/5/2018 14:00
3134,222,5/29/2018 10:00
4398,224,5/29/2018 19:00
3491,59,5/16/2019 0:00
2152,398,7/16/2018 14:00
1159,293,6/28/2018 12:00
2803,11,8/16/2018 8:00
3994,203,11/27/2018 9:00
644,5,8/19/2018 23:00
2028,47,1/4/2018 18:00
4015,462,4/13/2018 14:00
942,50,8/19/2019 23:00
305,201,9/17/2018 16:00
1335,212,10/6/2018 19:00
2145,269,5/5/2019 21:00
3625,414,12/16/2018 0:00
3785,335,9/7/2019 18:00
4037,389,6/11/2019 17:00
4216,196,11/9/2019 12:00
4331,373,3/30/2018 15:00
3239,197,9/23/2018 9:00
2797,131,10/16/2019 14:00
3276,38,5/6/2019 22:00
3533,243,7/23/2019 15:00
971,35,4/16/2019 19:00
3963,214,10/12/2019 17:00
1274,251,11/15/2018 16:00
2108,425,1/3/2019 8:00
1391,51,3/26/2019 10:00
922,8,8/29/2018 19:00
1694,133,11/22/2019 19:00
3283,36,1/16/2019 12:00
712,434,6/20/2019 14:00
3691,346,6/29/2018 18:00
1106,330,2/6/2018 16:00
3383,248,11/1/2019 0:00
762,251,3/21/2018 23:00
3214,151,7/14/2018 13:00
1942,195,2/21/2018 13:00
1793,215,11/1/2018 12:00
3800,147,1/29/2018 12:00
2858,423,9/22/2018 21:00
180,186,1/13/2018 14:00
2732,456,4/25/2018 11:00
2740,56,4/25/2019 8:00
2671,262,7/6/2018 17:00
1709,89,10/3/2018 18:00
1931,8,9/11/2019 16:00
1083,190,8/20/2019 23:00
3181,288,9/1/2019 11:00
143,221,4/19/2019 12:00
268,141,8/11/2018 16:00
2101,21,5/8/2019 9:00
2796,62,2/23/2019 19:00
2453,56,7/29/2019 11:00
4090,25,12/3/2018 16:00
4413,466,8/9/2018 14:00
872,71,12/16/2018 13:00
1707,312,7/5/2018 20:00
4238,97,7/3/2018 11:00
163,183,5/23/2018 18:00
3043,397,11/18/2019 15:00
2824,489,4/12/2018 17:00
1250,366,9/5/2018 0:00
1520,21,2/17/2019 18:00
2670,487,2/13/2019 18:00
2620,276,1/10/2018 11:00
1888,426,3/10/2019 21:00
2550,373,5/9/2018 15:00
219,255,5/3/2018 0:00
4377,108,11/3/2018 16:00
1876,359,4/3/2019 13:00
1520,109,11/2/2018 17:00
878,412,5/28/2019 13:00
4206,291,12/20/2018 20:00
2619,26,11/18/2019 20:00
25,351,7/2/2019 14:00
3375,111,4/19/2019 13:00
4191,40,8/24/2018 11:00
170,495,7/9/2018 11:00
3363,122,5/21/2018 11:00
7,124,5/3/2018 23:00
1141,264,1/28/2019 13:00
1009,236,2/4/2019 18:00
1119,285,7/20/2019 20:00
522,13,7/12/2019 9:00
835,98,6/26/2018 17:00
421,282,7/22/2019 12:00
2089,256,4/23/2018 12:00
486,329,11/7/2019 15:00
2754,170,2/23/2018 15:00
717,109,4/16/2019 0:00
607,476,4/2/2018 10:00
2642,477,12/14/2018 12:00
2367,299,6/10/2019 8:00
3207,65,6/1/2018 22:00
4412,476,6/13/2018 18:00
1231,103,1/30/2018 23:00
3772,454,4/2/2018 8:00
3535,301,9/13/2019 16:00
4306,81,7/22/2018 22:00
4176,117,11/3/2018 11:00
3521,233,4/13/2019 0:00
4297,53,8/18/2018 8:00
2565,355,11/8/2018 14:00
2134,356,4/30/2018 0:00
2524,330,2/16/2018 23:00
1189,465,12/19/2018 19:00
4411,37,5/10/2019 14:00
1832,458,3/22/2019 21:00
672,91,1/7/2018 22:00
2430,237,12/19/2018 20:00
3659,400,7/16/2019 23:00
3321,457,9/4/2018 21:00
